reference_id,article_title,matched_title,score,matched_doi,meta_id,query_type
ref_2,N/A,HypE: An Algorithm For Fast Hypervolume-Based Many-Objective Optimization,34,10.1162/evco_a_00009,https://w3id.org/oc/meta/br/061101483807,year_author_page
ref_5,N/A,Selecting A Selection Procedure,34,10.1287/mnsc.1070.0721,https://w3id.org/oc/meta/br/06901992874,year_author_page
ref_10,N/A,A Multiple Attribute Utility Theory Approach To Ranking And Selection,34,10.1287/mnsc.47.6.800.9812,https://w3id.org/oc/meta/br/061101983031,year_author_page
ref_12,N/A,A Lower Bound For The Correct Subset-Selection Probability And Its Application To Discrete-Event System Simulations,27,10.1109/9.533692,https://w3id.org/oc/meta/br/062301677397,year_volume_page
ref_14,N/A,New Two-Stage And Sequential Procedures For Selecting The Best Simulated System,34,10.1287/opre.49.5.732.10615,https://w3id.org/oc/meta/br/06220747041,year_author_page
ref_15,N/A,Selection Procedures With Frequentist Expected Opportunity Cost Bounds,34,10.1287/opre.1040.0187,https://w3id.org/oc/meta/br/06210748759,year_author_page
ref_16,N/A,Sequential Sampling To Myopically Maximize The Expected Value Of Information,34,10.1287/ijoc.1090.0327,https://w3id.org/oc/meta/br/0680834618,year_author_page
ref_18,N/A,SCORE Allocations For Bi-objective Ranking And Selection,26,10.1145/3158666,https://w3id.org/oc/meta/br/0690695430,year_author_volume
ref_20,N/A,A Fully Sequential Elimination Procedure For Indifference-Zone Ranking And Selection With Tight Bounds On Probability Of Correct Selection,34,10.1287/opre.2014.1282,https://w3id.org/oc/meta/br/06150754007,year_author_page
ref_21,N/A,A Knowledge-Gradient Policy For Sequential Information Collection,27,10.1137/070693424,https://w3id.org/oc/meta/br/061201560556,year_volume_page
ref_23,N/A,Simulation Allocation For Determining The Best Design In The Presence Of Correlated Sampling,34,10.1287/ijoc.1050.0141,https://w3id.org/oc/meta/br/06110828076,year_author_page
ref_26,N/A,Opportunity Cost And OCBA Selection Procedures In Ordinal Optimization For A Fixed Number Of Alternative Systems,27,10.1109/tsmcc.2007.900656,https://w3id.org/oc/meta/br/061401238813,year_volume_page
ref_28,N/A,Optimal Sampling Laws For Stochastically Constrained Simulation Optimization On Finite Sets,34,10.1287/ijoc.1120.0519,https://w3id.org/oc/meta/br/0680834442,year_author_page
ref_33,N/A,Computing Budget Allocation Rules For Multi-Objective Simulation Models Based On Different Measures Of Selection Quality,27,10.1016/j.automatica.2010.08.004,https://w3id.org/oc/meta/br/061203024106,year_volume_page
ref_34,N/A,Finding The Non-Dominated Pareto Set For Multi-Objective Simulation Models,34,10.1080/07408171003705367,https://w3id.org/oc/meta/br/062401185111,year_author_page
ref_36,N/A,Ranking And Selection For Multiple Performance Measures Using Incomplete Preference Information,34,10.1016/j.ejor.2014.10.028,https://w3id.org/oc/meta/br/06230228772,year_author_page
ref_40,N/A,Stochastically Constrained Ranking And Selection Via SCORE,33,10.1145/2630066,https://w3id.org/oc/meta/br/0690695516,year_author_page
ref_42,N/A,The Knowledge Gradient Algorithm For A General Class Of Online Learning Problems,34,10.1287/opre.1110.0999,https://w3id.org/oc/meta/br/06160752227,year_author_page
ref_43,N/A,Taking The Human Out Of The Loop: A Review Of Bayesian Optimization,31,10.1109/jproc.2015.2494218,https://w3id.org/oc/meta/br/0660695568,year_author_page
ref_44,N/A,Integration Of Indifference-Zone With Multi-Objective Computing Budget Allocation,34,10.1016/j.ejor.2009.08.008,https://w3id.org/oc/meta/br/06260239204,year_author_page
ref_46,N/A,Pareto-Optimal Model Selection Via SPRINT-Race,33,10.1109/tcyb.2017.2647821,https://w3id.org/oc/meta/br/06803168648,year_author_page
ref_49,N/A,Multiobjective Evolutionary Algorithms: A Comparative Case Study And The Strength Pareto Approach,34,10.1109/4235.797969,https://w3id.org/oc/meta/br/062401837496,year_author_page
ref_50,N/A,Performance Assessment Of Multiobjective Optimizers: An Analysis And Review,34,10.1109/tevc.2003.810758,https://w3id.org/oc/meta/br/062401837408,year_author_page
