reference_id,article_title,matched_title,score,matched_doi,meta_id,query_type
ref_3,Policy: sustainable development goals for people and planet,Sustainable Development Goals For People And Planet,48,10.1038/495305a,https://w3id.org/oc/meta/br/06130345584,year_author_page
ref_6,Using data mining to assess environmental impacts of household consumption behaviors,Using Data Mining To Assess Environmental Impacts Of Household Consumption Behaviors,48,10.1021/acs.est.8b01452,https://w3id.org/oc/meta/br/062103028320,author_title
ref_7,Worldwide greenhouse gas reduction potentials in transportation by 2050,Worldwide Greenhouse Gas Reduction Potentials In Transportation By 2050,47,10.1111/jiec.12391,https://w3id.org/oc/meta/br/061602718559,author_title
ref_8,Attitude-based target groups to reduce the ecological impact of daily mobility behavior,Attitude-Based Target Groups To Reduce The Ecological Impact Of Daily Mobility Behavior,47,10.1177/0013916508319587,https://w3id.org/oc/meta/br/061401183002,author_title
ref_17,Co-benefits of large scale plug-in hybrid electric vehicle and solar pv deployment,Co-benefits Of Large Scale Plug-In Hybrid Electric Vehicle And Solar PV Deployment,45,10.1016/j.jpowsour.2012.10.007,https://w3id.org/oc/meta/br/06140458384,author_title
ref_18,Photovoltaics (pv) and electric vehicle-to-grid (v2g) strategies for peak demand reduction in urban regions in Brazil in a smart grid environment,Photovoltaics (PV) And Electric Vehicle-To-Grid (V2G) Strategies For Peak Demand Reduction In Urban Regions In Brazil In A Smart Grid Environment,45,10.1016/j.renene.2014.01.049,https://w3id.org/oc/meta/br/06150560305,author_title
ref_21,"Electric vehicles and the electric grid: a review of modeling approaches, impacts, and renewable energy integration","Electric Vehicles And The Electric Grid: A Review Of Modeling Approaches, Impacts, And Renewable Energy Integration",45,10.1016/j.rser.2012.11.042,https://w3id.org/oc/meta/br/06210942881,author_title
ref_22,Autonomous taxis could greatly reduce greenhouse-gas emissions of us light-duty vehicles,Autonomous Taxis Could Greatly Reduce Greenhouse-Gas Emissions Of US Light-Duty Vehicles,48,10.1038/nclimate2685,https://w3id.org/oc/meta/br/06210787434,author_title
ref_23,Autonomous mobility-on-demand systems for future urban mobility,Autonomous Mobility-on-Demand Systems For Future Urban Mobility,30,10.1007/978-3-662-45854-9_19,https://w3id.org/oc/meta/br/062502440131,author_title
ref_24,"Automated vehicles, on-demand mobility, and environmental impacts","Automated Vehicles, On-Demand Mobility, And Environmental Impacts",48,10.1007/s40518-015-0038-5,https://w3id.org/oc/meta/br/06901743117,author_title
ref_26,Free-floating electric carsharing-fleets in smart cities: the dawning of a post-private car era in urban environments?,Free-floating Electric Carsharing-Fleets In Smart Cities: The Dawning Of A Post-Private Car Era In Urban Environments?,45,10.1016/j.envsci.2014.09.005,https://w3id.org/oc/meta/br/061701115316,author_title
ref_29,A review of the applications of agent technology in traffic and transportation systems,A Review Of The Applications Of Agent Technology In Traffic And Transportation Systems,48,10.1109/tits.2010.2048313,https://w3id.org/oc/meta/br/061701759338,author_title
ref_31,Prediction of urban human mobility using large-scale taxi traces and its applications,Prediction Of Urban Human Mobility Using Large-Scale Taxi Traces And Its Applications,48,10.1007/s11704-011-1192-6,https://w3id.org/oc/meta/br/0635095288,author_title
ref_32,Limits of predictability in human mobility,Limits Of Predictability In Human Mobility,48,10.1126/science.1177170,https://w3id.org/oc/meta/br/06140476745,author_title
ref_33,"How far out of the way will we travel?, Transportation Research Record",How Far Out Of The Way Will We Travel?,30,10.3141/2190-01,https://w3id.org/oc/meta/br/06603749363,author_title
ref_34,Built environment influences on healthy transportation choices: bicycling versus driving,Built Environment Influences On Healthy Transportation Choices: Bicycling Versus Driving,48,10.1007/s11524-010-9509-6,https://w3id.org/oc/meta/br/06601678240,author_title
ref_35,The effect of environmental factors on bicycle commuters in Vermont: influences of a northern climate,The Effect Of Environmental Factors On Bicycle Commuters In Vermont: Influences Of A Northern Climate,45,10.1016/j.jtrangeo.2013.05.003,https://w3id.org/oc/meta/br/0630200551,author_title
ref_36,The effect of weather and climate on bicycle commuting,The Effect Of Weather And Climate On Bicycle Commuting,48,10.1016/s0965-8564(98)00022-6,https://w3id.org/oc/meta/br/06210906314,author_title
ref_37,A dynamic model for the performance and environmental analysis of an innovative e-bike,A Dynamic Model For The Performance And Environmental Analysis Of An Innovative E-Bike,45,10.1016/j.egypro.2015.12.046,https://w3id.org/oc/meta/br/06802537338,author_title
ref_41,Commuting by bicycle: an overview of the literature,Commuting By Bicycle: An Overview Of The Literature,41,10.1080/01441640903187001,https://w3id.org/oc/meta/br/06703450568,year_volume_page
ref_42,Enhancing utilitarian cycling: a case study,Enhancing Utilitarian Cycling: A Case Study,45,10.1016/j.trpro.2016.05.264,https://w3id.org/oc/meta/br/06702741812,author_title
ref_44,The in-use annual energy and carbon saving by switching from a car to an electric bicycle in an urban UK general medical practice: the implication for nhs commuters,The In-Use Annual Energy And Carbon Saving By Switching From A Car To An Electric Bicycle In An Urban UK General Medical Practice: The Implication For NHS Commuters,48,10.1007/s10668-013-9454-0,https://w3id.org/oc/meta/br/06190426278,author_title
ref_45,How can we alter our carbon footprint? estimating ghg emissions based on travel survey information,How Can We Alter Our Carbon Footprint? Estimating GHG Emissions Based On Travel Survey Information,47,10.1007/s11116-012-9415-8,https://w3id.org/oc/meta/br/06203504995,author_title
ref_46,Decomposition of factors determining the trend of co2 emissions from car travel in great britain (1970–2000),Decomposition Of Factors Determining The Trend Of CO2 Emissions From Car Travel In Great Britain (1970–2000),48,10.1016/j.ecolecon.2004.06.028,https://w3id.org/oc/meta/br/061602176572,author_title
ref_49,The regional climate model cosmo-clm (cclm),The Regional Climate Model COSMO-CLM (CCLM),48,10.1127/0941-2948/2008/0309,https://w3id.org/oc/meta/br/062201681721,author_title
ref_50,Operational convective-scale numerical weather prediction with the cosmo model: description and sensitivities,Operational Convective-Scale Numerical Weather Prediction With The COSMO Model: Description And Sensitivities,41,10.1175/mwr-d-10-05013.1,https://w3id.org/oc/meta/br/06190949922,year_volume_page
ref_51,A scalable method for estimating rooftop solar irradiation potential over large regions,A Scalable Method For Estimating Rooftop Solar Irradiation Potential Over Large Regions,45,10.1016/j.apenergy.2018.02.008,https://w3id.org/oc/meta/br/062601950509,author_title
