reference_id,DOI,http://prismstandard.org/namespaces/basic/2.0/publicationDate,http://purl.org/dc/terms/title,http://purl.org/spar/datacite/hasIdentifier,http://purl.org/spar/pro/isDocumentContextFor,http://purl.org/vocab/frbr/core#embodiment,http://purl.org/vocab/frbr/core#partOf,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
b3,10.1046/j.1365-2664.2003.00812.x,2003-06,Spring Hunting Changes The Regional Movements Of Migrating Greater Snow Geese,https://w3id.org/oc/meta/id/06806057606,https://w3id.org/oc/meta/ar/06510242272,https://w3id.org/oc/meta/re/0651049028,https://w3id.org/oc/meta/br/0651057253,http://purl.org/spar/fabio/JournalArticle
b4,10.1007/s10336-015-1271-9,2015-08-04,"Philopatry In A Changing World: Response Of Pink-Footed Geese Anser Brachyrhynchus To The Loss Of A Key Autumn Staging Area Due To Restoration Of Filsø Lake, Denmark",https://w3id.org/oc/meta/id/06820753497,https://w3id.org/oc/meta/ar/062308599032,https://w3id.org/oc/meta/re/062301613548,https://w3id.org/oc/meta/br/062301961741,http://purl.org/spar/fabio/JournalArticle
b8,10.1007/s13280-016-0879-1,2017-02-18,Why Geese Benefit From The Transition From Natural Vegetation To Agriculture,https://w3id.org/oc/meta/id/06206136401,https://w3id.org/oc/meta/ar/06206344045,https://w3id.org/oc/meta/re/06201189702,https://w3id.org/oc/meta/br/06201447775,http://purl.org/spar/fabio/JournalArticle
b9,10.1111/brv.12258,2016-03-04,Agriculture And Herbivorous Waterfowl: A Review Of The Scientific Basis For Improved Management,https://w3id.org/oc/meta/id/062604257572,https://w3id.org/oc/meta/ar/062607213416,https://w3id.org/oc/meta/re/062601361136,https://w3id.org/oc/meta/br/062603812255,http://purl.org/spar/fabio/JournalArticle
b10,10.1007/s13280-016-0878-2,2017-02-18,Threatened Species To Super-Abundance: The Unexpected International Implications Of Successful Goose Conservation,https://w3id.org/oc/meta/id/06206136658,https://w3id.org/oc/meta/ar/06206344017,https://w3id.org/oc/meta/re/06201189696,https://w3id.org/oc/meta/br/06201447775,http://purl.org/spar/fabio/JournalArticle
b11,10.1111/j.1365-2486.2005.00944.x,2005-06,"Interactions Between Land Use, Habitat Use, And Population Increase In Greater Snow Geese: What Are The Consequences For Natural Wetlands?",https://w3id.org/oc/meta/id/0610781856,https://w3id.org/oc/meta/ar/06103071941,https://w3id.org/oc/meta/re/0610545847,https://w3id.org/oc/meta/br/0610731461,http://purl.org/spar/fabio/JournalArticle
b12,10.1007/s11284-015-1282-2,2015-06-02,Patterns Of Occurrence And Abundance Of Roosting Geese: The Role Of Spatial Scale For Site Selection And Consequences For Conservation,https://w3id.org/oc/meta/id/062901145790,https://w3id.org/oc/meta/ar/061011210858,https://w3id.org/oc/meta/re/06101991775,https://w3id.org/oc/meta/br/06102619560,http://purl.org/spar/fabio/JournalArticle
b13,10.1007/s00300-013-1404-7,2013-11-16,Snow Conditions As An Estimator Of The Breeding Output In high-Arctic Pink-Footed Geese Anser Brachyrhynchus,https://w3id.org/oc/meta/id/06430754994,https://w3id.org/oc/meta/ar/062609889088,https://w3id.org/oc/meta/re/062601841564,https://w3id.org/oc/meta/br/062602240364,http://purl.org/spar/fabio/JournalArticle
b15,10.1111/1365-2664.13184,2018-06-11,Landscape Context And Farm Uptake Limit Effects Of Bird Conservation In The Swedish Volunteer & Farmer Alliance,https://w3id.org/oc/meta/id/0638052939,https://w3id.org/oc/meta/ar/06380229041,https://w3id.org/oc/meta/re/0638048844,https://w3id.org/oc/meta/br/063018455,http://purl.org/spar/fabio/JournalArticle
b18,10.1007/s13280-016-0888-0,2017-02-18,Implementation Of The First Adaptive Management Plan For A European Migratory Waterbird Population: The Case Of The Svalbard Pink-Footed Goose Anser Brachyrhynchus,https://w3id.org/oc/meta/id/06206136394,https://w3id.org/oc/meta/ar/06206344052,https://w3id.org/oc/meta/re/06201189703,https://w3id.org/oc/meta/br/06201447775,http://purl.org/spar/fabio/JournalArticle
b19,10.1016/j.cropro.2017.03.001,2017-06,Lethal Scaring – Behavioral And Short-Term Numerical Response Of Greylag Goose Anser Anser,https://w3id.org/oc/meta/id/06402845137,https://w3id.org/oc/meta/ar/064012922863,https://w3id.org/oc/meta/re/06402190412,https://w3id.org/oc/meta/br/06403065253,http://purl.org/spar/fabio/JournalArticle
b21,10.1111/1365-2664.12969,2017-08-21,The Changing Environment Of Conservation Conflict: Geese And Farming In Scotland,https://w3id.org/oc/meta/id/0638053151,https://w3id.org/oc/meta/ar/06380230673,https://w3id.org/oc/meta/re/0638049056,https://w3id.org/oc/meta/br/0638057676,http://purl.org/spar/fabio/JournalArticle
b22,10.1007/s13280-016-0880-8,2017-02-18,Reconciling Competing Values Placed Upon Goose Populations: The Evolution Of And Experiences From The Islay Sustainable Goose Management Strategy,https://w3id.org/oc/meta/id/06206136656,https://w3id.org/oc/meta/ar/06206344055,https://w3id.org/oc/meta/re/06201189704,https://w3id.org/oc/meta/br/06201447775,http://purl.org/spar/fabio/JournalArticle
b23,10.1086/283426,1979-05,Grazing As An Optimization Process: Grass-Ungulate Relationships In The Serengeti,https://w3id.org/oc/meta/id/06106264862,https://w3id.org/oc/meta/ar/062402627963,https://w3id.org/oc/meta/re/06240459399,https://w3id.org/oc/meta/br/0621010663,http://purl.org/spar/fabio/JournalArticle
b24,10.1111/1365-2664.12918,2017-05-11,Building Partnerships With Communities For Biodiversity Conservation: Lessons From Asian Mountains,https://w3id.org/oc/meta/id/0638053205,https://w3id.org/oc/meta/ar/06380231127,https://w3id.org/oc/meta/re/0638049110,https://w3id.org/oc/meta/br/0638057680,http://purl.org/spar/fabio/JournalArticle
b30,10.1016/s0261-2194(01)00041-2,2001-12,Mute Swan Grazing On Winter Crops: Estimation Of Yield Loss In Oilseed Rape And Wheat,https://w3id.org/oc/meta/id/061702552256,https://w3id.org/oc/meta/ar/0617011055729,https://w3id.org/oc/meta/re/061702047056,https://w3id.org/oc/meta/br/061702648533,http://purl.org/spar/fabio/JournalArticle
b31,10.2307/2404344,1992,The Effect Of Winter Grazing By Barnacle Geese On Grassland Yields On Islay,https://w3id.org/oc/meta/id/0643055232,https://w3id.org/oc/meta/ar/06430252387,https://w3id.org/oc/meta/re/0643052158,https://w3id.org/oc/meta/br/063018604,http://purl.org/spar/fabio/JournalArticle
b34,10.1016/j.tree.2012.08.021,2013-02,Understanding And Managing Conservation Conflicts,https://w3id.org/oc/meta/id/062104392961,https://w3id.org/oc/meta/ar/061303828632,https://w3id.org/oc/meta/re/06130693819,https://w3id.org/oc/meta/br/06130884846,http://purl.org/spar/fabio/JournalArticle
b35,10.1111/j.1467-9868.2008.00700.x,2009-04,Approximate Bayesian Inference For Latent Gaussian Models By Using Integrated Nested Laplace Approximations,https://w3id.org/oc/meta/id/06660251238,https://w3id.org/oc/meta/ar/062604561160,https://w3id.org/oc/meta/re/06260841228,https://w3id.org/oc/meta/br/062601071194,http://purl.org/spar/fabio/JournalArticle
b38,10.1007/s13280-017-0903-0,2017-02-18,Key Actions Towards The Sustainable Management Of European Geese,https://w3id.org/oc/meta/id/06206136423,https://w3id.org/oc/meta/ar/06206344038,https://w3id.org/oc/meta/re/06201189700,https://w3id.org/oc/meta/br/06201447775,http://purl.org/spar/fabio/JournalArticle
b39,10.1111/j.1600-048x.2008.04440.x,2008-11,The Onset Of Spring And Timing Of Migration In Two Arctic Nesting Goose Populations: The Pink-Footed gooseAnser Bachyrhynchusand The Barnacle gooseBranta Leucopsis,https://w3id.org/oc/meta/id/06905722928,https://w3id.org/oc/meta/ar/0624012685474,https://w3id.org/oc/meta/re/062402317519,https://w3id.org/oc/meta/br/063060166,http://purl.org/spar/fabio/JournalArticle
b40,10.1111/j.1365-2435.2005.01056.x,2005-12,Compensatory Growth Of Festuca Rubra After Grazing: Can Migratory Herbivores Increase Their Own Harvest During Staging?,https://w3id.org/oc/meta/id/0642044384,https://w3id.org/oc/meta/ar/06420221274,https://w3id.org/oc/meta/re/0642040788,https://w3id.org/oc/meta/br/0642046835,http://purl.org/spar/fabio/JournalArticle
b41,10.1016/j.biocon.2015.12.030,2016-03,The Role Of Trust In The Resolution Of Conservation Conflicts,https://w3id.org/oc/meta/id/06920766497,https://w3id.org/oc/meta/ar/062301181022,https://w3id.org/oc/meta/re/06230198033,https://w3id.org/oc/meta/br/06230326226,http://purl.org/spar/fabio/JournalArticle
