reference_id ,article_title                                                                                                                             ,matched_title                                                                                                                              ,score ,matched_doi                       ,meta_id                                  ,query_type
b1           ,The correlation of qualitative behavior assessments with Welfare Quality® protocol outcomes in on-farm welfare assessment of dairy cattle ,The Correlation Of Qualitative Behavior Assessments With Welfare Quality® Protocol Outcomes In On-Farm Welfare Assessment Of Dairy Cattle  ,   70 ,10.1016/j.applanim.2012.11.013    ,https://w3id.org/oc/meta/br/06150790660  ,year_volume_page
b2           ,Does access to pasture affect claw condition and health in dairy cows?                                                                    ,Does Access To Pasture Affect Claw Condition And Health In Dairy Cows?                                                                     ,   70 ,10.1136/vr.104554                 ,https://w3id.org/oc/meta/br/06801453835  ,year_volume_page
b3           ,Effect of grazing on the cow welfare of dairy herds evaluated by a multidimensional welfare index.                                        ,Effect Of Grazing On The Cow Welfare Of Dairy Herds Evaluated By A Multidimensional Welfare Index                                          ,   70 ,10.1017/s1751731112002297         ,https://w3id.org/oc/meta/br/0627064152   ,year_volume_page
b4           ,Daily grazing time as a risk factor for alterations at the hock joint integument in dairy cows                                            ,Daily Grazing Time As A Risk Factor For Alterations At The Hock Joint Integument In Dairy Cows                                             ,   70 ,10.1017/s1751731112001395         ,https://w3id.org/oc/meta/br/0627064244   ,year_volume_page
b5           ,Does milk yield reflect the level of welfare in dairy herds?                                                                              ,Does Milk Yield Reflect The Level Of Welfare In Dairy Herds?                                                                               ,   65 ,10.1016/j.tvjl.2013.10.011        ,https://w3id.org/oc/meta/br/061801846278 ,year_volume_page
b6           ,Sensitivity of the integrated Welfare Quality® scores to changing values of individual dairy cattle welfare measures                      ,Sensitivity Of The Integrated Welfare Quality® Scores To Changing Values Of Individual Dairy Cattle Welfare Measures                       ,   70 ,10.7120/09627286.27.2.157         ,https://w3id.org/oc/meta/br/06303440941  ,year_volume_page
b7           ,Assessing dairy cow welfare at the beginning and end of the indoor period using the Welfare Quality® protocol.                            ,Assessing Dairy Cow Welfare At The Beginning And End Of The Indoor Period Using The Welfare Quality® Protocol                              ,   70 ,10.7120/09627286.26.2.213         ,https://w3id.org/oc/meta/br/06303440975  ,year_volume_page
b8           ,Evaluating results of the Welfare Quality multi-criteria evaluation model for classification of dairy cattle welfare at the herd level    ,Evaluating Results Of The Welfare Quality Multi-Criteria Evaluation Model For Classification Of Dairy Cattle Welfare At The Herd Level     ,   70 ,10.3168/jds.2012-6129             ,https://w3id.org/oc/meta/br/062202580299 ,author_title
b9           ,Risk factors for lameness in cubicle housed Austrian Simmental dairy cows                                                                 ,Risk Factors For Lameness In Cubicle Housed Austrian Simmental Dairy Cows                                                                  ,   70 ,10.1016/j.prevetmed.2009.03.014   ,https://w3id.org/oc/meta/br/0670450808   ,year_volume_page
b10          ,The relationship between milk yield and the incidence of some diseases in dairy cows                                                      ,The Relationship Between Milk Yield And The Incidence Of Some Diseases In Dairy Cows                                                       ,   70 ,10.3168/jds.s0022-0302(01)74646-2 ,https://w3id.org/oc/meta/br/061702593924 ,year_volume_page
b13          ,Navigating the iceberg: reducing the number of parameters within the Welfare Quality® Assessment protocol for dairy cows                  ,Navigating The Iceberg: Reducing The Number Of Parameters Within The Welfare Quality® Assessment Protocol For Dairy Cows                   ,   70 ,10.1017/s1751731114002018         ,https://w3id.org/oc/meta/br/0627063727   ,year_volume_page
b14          ,Effects of pasture on lameness in dairy cows                                                                                              ,Effects Of Pasture On Lameness In Dairy Cows                                                                                               ,   70 ,10.3168/jds.s0022-0302(07)71608-9 ,https://w3id.org/oc/meta/br/061902593058 ,year_volume_page
b16          ,The effects of providing shade to lactating dairy cows in a temperate climate                                                             ,The Effects Of Providing Shade To Lactating Dairy Cows In A Temperate Climate                                                              ,   70 ,10.1016/j.livsci.2006.02.004      ,https://w3id.org/oc/meta/br/062301904596 ,year_volume_page
b17          ,Dairy cows trapped between performance demands and adaptability                                                                           ,Dairy Cows Trapped Between Performance Demands And Adaptability                                                                            ,   70 ,10.1002/jsfa.3575                 ,https://w3id.org/oc/meta/br/062501094222 ,year_volume_page
b18          ,Behaviour of dairy cows kept in extensive (loose housing/pasture) or intensive (tie stall) environments                                   ,Behaviour Of Dairy Cows Kept In Extensive (Loose Housing/Pasture) Or Intensive (Tie Stall) Environments II. Lying And Lying-Down Behaviour ,   70 ,10.1016/0168-1591(93)90066-x      ,https://w3id.org/oc/meta/br/06170793878  ,year_author_page
