reference_id,article_title,matched_title,score,matched_doi,meta_id,query_type
b3,Effect of sago starch and plasticizer content on the properties of thermoplastic films: mechanical testing and cyclic soaking-drying,Effect Of Sago Starch And Plasticizer Content On The Properties Of Thermoplastic Films: Mechanical Testing And Cyclic Soaking-Drying,70,10.14314/polimery.2019.6.5,https://w3id.org/oc/meta/br/061801230073,author_title
b4,Design and fabrication of a shoe shelf from kenaf fiber reinforced unsaturated polyester composites,Design And Fabrication Of A Shoe Shelf From Kenaf Fiber Reinforced Unsaturated Polyester Composites,70,10.1016/b978-0-12-816354-2.00017-7,https://w3id.org/oc/meta/br/061702309724,author_title
b5,Effect of seaweed on physical properties of thermoplastic sugar palm starch/agar composites,Effect Of Seaweed On Physical Properties Of Thermoplastic Sugar Palm Starch/Agar Composites,70,10.15282/jmes.10.3.2016.1.0207,https://w3id.org/oc/meta/br/06502291400,author_title
b7,Sugar palm starch-based composites for packaging applications,Sugar Palm Starch-Based Composites For Packaging Applications,65,10.1007/978-3-319-67319-6_7,https://w3id.org/oc/meta/br/061202230684,author_title
b8,"Effect of agar on flexural, impact, and thermogravimetric properties of thermoplastic sugar palm starch","Effect Of Agar On Flexural, Impact, And Thermogravimetric Properties Of Thermoplastic Sugar Palm Starch",70,10.2174/1570179413666160921110732,https://w3id.org/oc/meta/br/06203154281,author_title
b10,Seaweeds as renewable sources for biopolymers and its composites: a review,Seaweeds As Renewable Sources For Biopolymers And Its Composites: A Review,70,10.2174/1573411013666171009164355,https://w3id.org/oc/meta/br/061201763474,author_title
b11,Mechanical performance of roselle/sugar palm fiber hybrid reinforced polyurethane composites,Mechanical Performance Of Roselle/Sugar Palm Fiber Hybrid Reinforced Polyurethane Composites,70,10.15376/biores.13.3.6238-6249,https://w3id.org/oc/meta/br/062102046739,author_title
b19,"Characteristics of thermoplastic sugar palm Starch/Agar blend: thermal, tensile, and physical properties","Characteristics Of Thermoplastic Sugar Palm Starch/Agar Blend: Thermal, Tensile, And Physical Properties",70,10.1016/j.ijbiomac.2016.05.028,https://w3id.org/oc/meta/br/06150414820,author_title
b20,Biodegradation of thermoplastic starch/eggshell powder composites,Biodegradation Of Thermoplastic Starch/Eggshell Powder Composites,70,10.1016/j.carbpol.2013.05.030,https://w3id.org/oc/meta/br/0690169162,author_title
b24,"Effect of various plasticizers and concentration on the physical, thermal, mechanical, and structural properties of cassava-starch-based films","Effect Of Various Plasticizers And Concentration On The Physical, Thermal, Mechanical, And Structural Properties Of Cassava-Starch-Based Films",65,10.1002/star.201500366,https://w3id.org/oc/meta/br/06260181314,author_title
b25,"Cassava/sugar palm fiber reinforced cassava starch hybrid composites: physical, thermal and structural properties","Cassava/sugar Palm Fiber Reinforced Cassava Starch Hybrid Composites: Physical, Thermal And Structural Properties",70,10.1016/j.ijbiomac.2017.03.045,https://w3id.org/oc/meta/br/06140411375,author_title
b29,Development and characterization of carrageenan/grapefruit seed extract composite films for active packaging,Development And Characterization Of Carrageenan/Grapefruit Seed Extract Composite Films For Active Packaging,70,10.1016/j.ijbiomac.2014.05.011,https://w3id.org/oc/meta/br/06170412339,author_title
b30,Thermoplastic starch prepared with different plasticizers: relation between degree of plasticization and properties,Thermoplastic Starch Prepared With Different Plasticizers: Relation Between Degree Of Plasticization And Properties,70,10.1007/s11595-015-1164-z,https://w3id.org/oc/meta/br/06402461144,author_title
b31,"Thermal, mechanical, and physical properties of seaweed/sugar palm fibre reinforced thermoplastic sugar palm starch/agar hybrid composites","Thermal, Mechanical, And Physical Properties Of Seaweed/Sugar Palm Fibre Reinforced Thermoplastic Sugar Palm Starch/Agar Hybrid Composites",70,10.1016/j.ijbiomac.2017.01.079,https://w3id.org/oc/meta/br/06140411605,author_title
