reference_id,article_title,matched_title,score,matched_doi,meta_id,query_type
ref_1,Phosphate sensing in root development,Phosphate Sensing In Root Development,70,10.1016/j.pbi.2011.04.007,https://w3id.org/oc/meta/br/0620345054,author_title
ref_3,Ethylene: a regulator of root architectural responses to soil phosphorus availability,Ethylene: A Regulator Of Root Architectural Responses To Soil Phosphorus Availability,70,10.1046/j.1365-3040.1999.00405.x,https://w3id.org/oc/meta/br/062503125393,author_title
ref_6,"Phloem small RNAs, nutrient stress responses, and systemic mobility","Phloem Small RNAs, Nutrient Stress Responses, And Systemic Mobility",70,10.1186/1471-2229-10-64,https://w3id.org/oc/meta/br/06140140178,author_title
ref_7,Overexpression of the FRO2 ferric chelate reductase confers tolerance to growth on low iron and uncovers posttranscriptional control,Overexpression Of The FRO2 Ferric Chelate Reductase Confers Tolerance To Growth On Low Iron And Uncovers Posttranscriptional Control,70,10.1104/pp.103.025122,https://w3id.org/oc/meta/br/062201318197,author_title
ref_20,Nitric oxide accumulation is required for molecular and physiological responses to iron deficiency in tomato roots,Nitric Oxide Accumulation Is Required For Molecular And Physiological Responses To Iron Deficiency In Tomato Roots,70,10.1111/j.1365-313x.2007.03283.x,https://w3id.org/oc/meta/br/062601036330,author_title
ref_21,Insights into plant phosphate sensing and signaling,Insights Into Plant Phosphate Sensing And Signaling,70,10.1016/j.copbio.2017.07.005,https://w3id.org/oc/meta/br/061101040435,author_title
ref_23,Phosphate deficiency promotes modification of iron distribution in Arabidopsis plants,Phosphate Deficiency Promotes Modification Of Iron Distribution In Arabidopsis Plants,70,10.1016/j.biochi.2006.05.007,https://w3id.org/oc/meta/br/061201619960,author_title
ref_27,PHO2-dependent degradation of PHO1 modulates phosphate homeostasis in Arabidopsis,PHO2-Dependent Degradation Of PHO1 Modulates Phosphate Homeostasis In Arabidopsis,70,10.1105/tpc.112.096636,https://w3id.org/oc/meta/br/061502892899,author_title
ref_28,Ethylene response factor AtERF72 negatively regulates Arabidopsis thaliana response to iron deficiency,Ethylene Response Factor AtERF72 Negatively Regulates Arabidopsis Thaliana Response To Iron Deficiency,70,10.1016/j.bbrc.2017.04.014,https://w3id.org/oc/meta/br/061602706348,author_title
ref_30,Bicarbonate blocks the expression of several genes involved in the physiological responses to Fe deficiency of Strategy I plants,Bicarbonate Blocks The Expression Of Several Genes Involved In The Physiological Responses To Fe Deficiency Of Strategy I Plants,70,10.1071/fp07136,https://w3id.org/oc/meta/br/0610578916,author_title
ref_31,Ethylene participates in the regulation of Fe deficiency responses in Strategy I plants and in rice,Ethylene Participates In The Regulation Of Fe Deficiency Responses In Strategy I Plants And In Rice,70,10.3389/fpls.2015.01056,https://w3id.org/oc/meta/br/06260308555,author_title
ref_32,Similarities and differences in the acquisition of Fe and P by dicot plants,Similarities And Differences In The Acquisition Of Fe And P By Dicot Plants,70,10.3390/agronomy8080148,https://w3id.org/oc/meta/br/061901811381,author_title
ref_33,Mineral nutrition of higher plants.,The Mineral Nutrition Of Higher Plants.,50,10.2307/2260650,https://w3id.org/oc/meta/br/0680339753,author_title
ref_35,Improvement in phosphate acquisition and utilization by a secretory purple acid phosphatase (OsPAP21b) in rice,Improvement In Phosphate Acquisition And Utilization By A Secretory Purple Acid Phosphatase (OsPAP21b) In Rice,70,10.1111/pbi.12699,https://w3id.org/oc/meta/br/061201029879,author_title
